id,nearc2,nearc4,educ,age,fatheduc,motheduc,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,black,smsa,south,smsa66,wage,enroll,KWW,IQ,married,libcrd14,exper,lwage,expersq,u_lwage,lwage_hat,u_educ
3620.0,1.0,1.0,18.0,28.0,,12.0,432678.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1275.0,0.0,39.0,114.0,1.0,1.0,4.0,7.150701999664307,16.0,0.7564738988876343,6.394227981567383,2.075003147125244
3621.0,1.0,1.0,12.0,26.0,,12.0,97090.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,405.0,0.0,18.0,,1.0,1.0,8.0,6.003887176513672,64.0,-0.23195356130599976,6.235840797424316,-1.39564847946167
3623.0,1.0,1.0,12.0,28.0,12.0,11.0,97090.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,673.0,0.0,21.0,65.0,5.0,1.0,10.0,6.511744976043701,100.0,0.24794086813926697,6.263803958892822,-0.6008344292640686
3624.0,1.0,1.0,10.0,27.0,12.0,11.0,97090.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,280.0,0.0,22.0,84.0,6.0,1.0,11.0,5.634788990020752,121.0,-0.6363245844841003,6.271113395690918,-2.2059566974639893
3625.0,1.0,1.0,10.0,24.0,12.0,10.0,94710.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,350.0,0.0,18.0,,6.0,0.0,8.0,5.857933044433594,64.0,-0.3779076933860779,6.235840797424316,-3.39564847946167
3627.0,1.0,1.0,18.0,30.0,12.0,12.0,565236.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2003.0,0.0,48.0,105.0,1.0,1.0,6.0,7.602400779724121,36.0,1.1446242332458496,6.4577765464782715,2.8833067417144775
3628.0,1.0,1.0,16.0,26.0,12.0,,432678.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,769.0,0.0,40.0,101.0,6.0,1.0,4.0,6.6450910568237305,16.0,0.2508629560470581,6.394227981567383,0.07500310987234116
3632.0,1.0,1.0,16.0,29.0,,12.0,508712.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,866.0,1.0,44.0,108.0,4.0,1.0,7.0,6.763885021209717,49.0,0.28100648522377014,6.482878684997559,1.2849292755126953
3633.0,1.0,1.0,15.0,32.0,12.0,12.0,376407.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,880.0,1.0,36.0,93.0,1.0,1.0,11.0,6.779922008514404,121.0,0.2411167323589325,6.5388054847717285,1.874557375907898
3634.0,1.0,1.0,12.0,26.0,12.0,12.0,389410.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,550.0,0.0,34.0,96.0,6.0,1.0,8.0,6.30991792678833,64.0,-0.19361449778079987,6.503532409667969,-2.315134286880493
3636.0,1.0,1.0,14.0,28.0,7.0,7.0,389410.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,610.0,0.0,20.0,92.0,1.0,0.0,8.0,6.413458824157715,64.0,-0.0900736004114151,6.503532409667969,-0.3151343762874603
3637.0,1.0,1.0,13.0,25.0,12.0,12.0,378554.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,577.0,0.0,23.0,107.0,1.0,0.0,6.0,6.357841968536377,36.0,-0.09993456304073334,6.4577765464782715,-2.1166932582855225
3638.0,1.0,1.0,12.0,25.0,,9.0,94710.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,148.0,0.0,27.0,,6.0,1.0,7.0,4.997211933135986,49.0,-1.2179749011993408,6.215187072753906,-1.795584797859192
3646.0,1.0,1.0,16.0,29.0,8.0,12.0,508712.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,824.0,0.0,39.0,106.0,6.0,1.0,7.0,6.714169979095459,49.0,0.23129142820835114,6.482878684997559,1.2849292755126953
3647.0,1.0,1.0,14.0,26.0,,0.0,114743.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,700.0,0.0,33.0,,1.0,1.0,6.0,6.551080226898193,36.0,0.09330369532108307,6.4577765464782715,-1.1166932582855225
3649.0,1.0,1.0,18.0,27.0,5.0,3.0,114743.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,750.0,0.0,24.0,,6.0,0.0,3.0,6.620072841644287,9.0,0.2642911374568939,6.355781555175781,1.668321967124939
3650.0,1.0,1.0,17.0,34.0,,,418230.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,700.0,1.0,53.0,98.0,1.0,1.0,11.0,6.551080226898193,121.0,0.18097177147865295,6.370108604431152,4.307157039642334
3651.0,1.0,1.0,18.0,32.0,14.0,14.0,376407.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,692.0,0.0,32.0,,1.0,1.0,8.0,6.539586067199707,64.0,0.03605363890528679,6.503532409667969,3.684865713119507
3656.0,1.0,1.0,11.0,27.0,,,97090.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,308.0,0.0,38.0,73.0,2.0,0.0,10.0,5.730100154876709,100.0,-0.5337039232254028,6.263803958892822,-1.6008344888687134
3658.0,1.0,1.0,17.0,31.0,16.0,16.0,508712.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,865.0,0.0,49.0,119.0,6.0,1.0,8.0,6.762730121612549,64.0,0.4278945028781891,6.334835529327393,3.117465019226074
3665.0,1.0,1.0,14.0,24.0,2.0,,94710.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,693.0,0.0,33.0,,1.0,1.0,4.0,6.541029930114746,16.0,0.41449350118637085,6.1265363693237305,-1.0055110454559326
3666.0,1.0,1.0,11.0,24.0,,9.0,94710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,800.0,0.0,24.0,,,1.0,7.0,6.684611797332764,49.0,0.46942493319511414,6.215187072753906,-2.7955849170684814
3667.0,1.0,1.0,14.0,32.0,12.0,8.0,139101.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,673.0,0.0,42.0,82.0,1.0,1.0,12.0,6.511744976043701,144.0,0.23777003586292267,6.273974895477295,2.187234878540039
3669.0,1.0,1.0,14.0,25.0,12.0,12.0,378554.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,515.0,0.0,34.0,,1.0,1.0,5.0,6.244166851043701,25.0,-0.031787484884262085,6.275954246520996,-1.4622046947479248
3670.0,1.0,1.0,16.0,31.0,16.0,12.0,508712.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,712.0,0.0,37.0,,1.0,1.0,9.0,6.56807804107666,81.0,0.04833986610174179,6.51973819732666,2.083115816116333
3671.0,1.0,1.0,13.0,25.0,,12.0,378554.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,845.0,1.0,31.0,115.0,1.0,1.0,6.0,6.739336013793945,36.0,0.28155946731567383,6.4577765464782715,-2.1166932582855225
3672.0,1.0,1.0,14.0,25.0,12.0,12.0,378554.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,885.0,1.0,28.0,77.0,6.0,1.0,5.0,6.785587787628174,25.0,0.35736140608787537,6.428226470947266,-1.520002007484436
3673.0,1.0,1.0,14.0,27.0,9.0,12.0,389410.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,693.0,0.0,34.0,101.0,1.0,1.0,7.0,6.541029930114746,49.0,0.05815138295292854,6.482878684997559,-0.7150707244873047
3674.0,1.0,1.0,12.0,34.0,12.0,12.0,418230.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,851.0,0.0,40.0,97.0,1.0,1.0,16.0,6.7464118003845215,256.0,0.2377811074256897,6.508630752563477,0.8236530423164368
3675.0,1.0,1.0,12.0,29.0,10.0,10.0,508712.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,738.0,0.0,34.0,110.0,1.0,0.0,11.0,6.603943824768066,121.0,0.0651385486125946,6.5388054847717285,-1.125442624092102
3676.0,1.0,1.0,14.0,25.0,10.0,10.0,378554.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,481.0,1.0,28.0,86.0,6.0,0.0,5.0,6.175867080688477,25.0,-0.2523593008518219,6.428226470947266,-1.520002007484436
3678.0,1.0,1.0,16.0,30.0,16.0,16.0,508712.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,795.0,0.0,43.0,126.0,1.0,1.0,8.0,6.678341865539551,64.0,0.17480944097042084,6.503532409667969,1.6848655939102173
3679.0,1.0,1.0,13.0,32.0,8.0,12.0,376407.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,579.0,0.0,36.0,,4.0,0.0,13.0,6.361301898956299,169.0,-0.010081127285957336,6.371383190155029,1.0918536186218262
3682.0,1.0,1.0,12.0,34.0,12.0,12.0,376407.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,869.0,0.0,32.0,96.0,4.0,0.0,16.0,6.767343044281006,256.0,0.2587123513221741,6.508630752563477,0.8236530423164368
3684.0,1.0,1.0,16.0,27.0,12.0,13.0,389410.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,577.0,0.0,40.0,117.0,6.0,1.0,5.0,6.357841968536377,25.0,-0.07038441300392151,6.428226470947266,0.47999805212020874
3685.0,1.0,1.0,17.0,33.0,14.0,12.0,376407.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1385.0,0.0,44.0,111.0,1.0,1.0,10.0,7.233455181121826,100.0,0.7019593715667725,6.531495571136475,3.479679584503174
3686.0,1.0,1.0,14.0,31.0,,,508712.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1603.0,0.0,39.0,,1.0,1.0,11.0,7.379631996154785,121.0,0.8408267498016357,6.5388054847717285,0.8745574355125427
3690.0,1.0,1.0,12.0,30.0,8.0,8.0,147046.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,675.0,0.0,23.0,67.0,1.0,1.0,12.0,6.514712810516357,144.0,0.24073787033557892,6.273974895477295,0.1872348040342331
3694.0,1.0,1.0,18.0,32.0,13.0,12.0,376407.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,462.0,0.0,43.0,,6.0,1.0,8.0,6.135564804077148,64.0,-0.3679676353931427,6.503532409667969,3.684865713119507
3697.0,1.0,1.0,12.0,29.0,,12.0,565236.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,663.0,0.0,24.0,,1.0,1.0,11.0,6.496775150299072,121.0,-0.04203012213110924,6.5388054847717285,-1.125442624092102
3702.0,1.0,1.0,12.0,24.0,,12.0,92535.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,845.0,0.0,36.0,,6.0,1.0,6.0,6.739336013793945,36.0,0.28155946731567383,6.4577765464782715,-3.1166932582855225
3707.0,1.0,1.0,12.0,33.0,12.0,12.0,418230.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,657.0,0.0,31.0,102.0,1.0,1.0,15.0,6.4876837730407715,225.0,0.13281871378421783,6.354865074157715,0.8698056936264038
3708.0,1.0,1.0,15.0,27.0,13.0,12.0,389410.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1200.0,0.0,42.0,95.0,4.0,1.0,6.0,7.090076923370361,36.0,0.6323003768920898,6.4577765464782715,-0.11669322848320007
3709.0,1.0,1.0,13.0,33.0,0.0,5.0,377198.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,770.0,0.0,35.0,,1.0,0.0,14.0,6.646389961242676,196.0,0.11234503984451294,6.5340447425842285,1.0490734577178955
3711.0,1.0,1.0,12.0,27.0,,5.0,97090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,250.0,0.0,29.0,,1.0,1.0,9.0,5.521461009979248,81.0,-0.7305854558944702,6.252046585083008,-0.9973983764648438
3713.0,1.0,1.0,12.0,24.0,0.0,4.0,421500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,343.0,0.0,27.0,,6.0,0.0,6.0,5.8377299308776855,36.0,-0.6200466156005859,6.4577765464782715,-3.1166932582855225
3715.0,1.0,1.0,12.0,34.0,2.0,0.0,376407.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2115.0,0.0,22.0,64.0,4.0,1.0,16.0,7.6568098068237305,256.0,1.1481791734695435,6.508630752563477,0.8236530423164368
3716.0,1.0,1.0,18.0,27.0,,2.0,389410.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1029.0,0.0,35.0,,1.0,1.0,3.0,6.936343193054199,9.0,0.5805615186691284,6.355781555175781,1.668321967124939
3717.0,1.0,1.0,12.0,25.0,,2.0,378554.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,713.0,0.0,22.0,,4.0,1.0,7.0,6.569480895996094,49.0,0.0866023525595665,6.482878684997559,-2.7150707244873047
3719.0,1.0,1.0,10.0,28.0,8.0,12.0,389410.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,595.0,0.0,39.0,118.0,1.0,1.0,12.0,6.388560771942139,144.0,-0.15310585498809814,6.541666507720947,-2.7322511672973633
3722.0,1.0,1.0,15.0,32.0,12.0,12.0,376407.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,833.0,0.0,41.0,104.0,1.0,1.0,11.0,6.725034236907959,121.0,0.3385010063648224,6.386533260345459,1.9323546886444092
3723.0,1.0,1.0,15.0,28.0,,,441320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,400.0,0.0,20.0,107.0,6.0,0.0,7.0,5.991465091705322,49.0,-0.4914134442806244,6.482878684997559,0.2849293053150177
3726.0,1.0,1.0,14.0,31.0,,7.0,147046.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,721.0,0.0,36.0,118.0,1.0,1.0,11.0,6.580638885498047,121.0,0.3095253109931946,6.271113395690918,1.7940433025360107
3727.0,1.0,1.0,12.0,31.0,12.0,12.0,147046.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,167.0,0.0,32.0,71.0,1.0,1.0,13.0,5.1179938316345215,169.0,-1.154394268989563,6.272387981414795,0.578740119934082
3728.0,1.0,1.0,14.0,27.0,8.0,12.0,95189.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,467.0,1.0,39.0,114.0,1.0,1.0,7.0,6.146328926086426,49.0,-0.3365496098995209,6.482878684997559,-0.7150707244873047
3729.0,1.0,1.0,18.0,27.0,13.0,13.0,95189.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,643.0,0.0,41.0,118.0,4.0,1.0,3.0,6.466145038604736,9.0,0.11036334931850433,6.355781555175781,1.668321967124939
3730.0,1.0,1.0,13.0,34.0,10.0,12.0,377198.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,600.0,0.0,37.0,75.0,1.0,1.0,15.0,6.39693021774292,225.0,-0.12663164734840393,6.523561954498291,1.4372062683105469
3731.0,1.0,1.0,12.0,24.0,13.0,10.0,379350.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,400.0,0.0,38.0,149.0,5.0,1.0,6.0,5.991465091705322,36.0,-0.4663114547729492,6.4577765464782715,-3.1166932582855225
3732.0,1.0,1.0,13.0,24.0,12.0,12.0,420616.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1000.0,0.0,33.0,108.0,5.0,1.0,5.0,6.907754898071289,25.0,0.4795285165309906,6.428226470947266,-2.5200018882751465
3733.0,1.0,1.0,14.0,28.0,8.0,12.0,432678.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,666.0,0.0,26.0,108.0,1.0,1.0,8.0,6.5012898445129395,64.0,-0.002242583781480789,6.503532409667969,-0.3151343762874603
3739.0,0.0,1.0,16.0,24.0,8.0,11.0,378554.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,553.0,0.0,32.0,,1.0,1.0,2.0,6.3153581619262695,4.0,0.0024710185825824738,6.312887191772461,-0.7400453686714172
3744.0,0.0,1.0,14.0,28.0,10.0,12.0,389410.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,785.0,0.0,45.0,112.0,4.0,0.0,8.0,6.665684223175049,64.0,0.16215179860591888,6.503532409667969,-0.3151343762874603
3746.0,1.0,1.0,15.0,28.0,13.0,12.0,389410.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,667.0,1.0,39.0,108.0,1.0,0.0,7.0,6.5027899742126465,49.0,0.019911427050828934,6.482878684997559,0.2849293053150177
3747.0,1.0,1.0,10.0,25.0,8.0,8.0,378554.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,300.0,0.0,36.0,93.0,6.0,1.0,9.0,5.70378303527832,81.0,-0.8159551620483398,6.51973819732666,-3.916884183883667
3750.0,1.0,1.0,16.0,30.0,14.0,12.0,508712.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,697.0,0.0,38.0,119.0,1.0,0.0,8.0,6.5467848777771,64.0,0.04325244948267937,6.503532409667969,1.6848655939102173
3752.0,1.0,1.0,14.0,33.0,12.0,12.0,376407.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,438.0,0.0,35.0,94.0,1.0,1.0,13.0,6.082219123840332,169.0,-0.2891639173030853,6.371383190155029,2.091853618621826
3754.0,1.0,1.0,13.0,25.0,9.0,11.0,378554.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,685.0,0.0,23.0,68.0,1.0,0.0,6.0,6.5294189453125,36.0,0.07164241373538971,6.4577765464782715,-2.1166932582855225
3756.0,1.0,1.0,14.0,26.0,7.0,6.0,389410.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,414.0,0.0,27.0,103.0,1.0,1.0,6.0,6.0258660316467285,36.0,-0.43191051483154297,6.4577765464782715,-1.1166932582855225
3757.0,1.0,1.0,12.0,25.0,11.0,14.0,378554.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,751.0,0.0,33.0,104.0,1.0,1.0,7.0,6.621406078338623,49.0,0.1385275274515152,6.482878684997559,-2.7150707244873047
3758.0,1.0,1.0,13.0,26.0,16.0,16.0,389410.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,231.0,0.0,36.0,119.0,6.0,1.0,7.0,5.442418098449707,49.0,-1.040460467338562,6.482878684997559,-1.7150707244873047
3762.0,1.0,1.0,16.0,29.0,17.0,14.0,508712.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,505.0,0.0,36.0,90.0,1.0,1.0,7.0,6.224557876586914,49.0,-0.2583206593990326,6.482878684997559,1.2849292755126953
3763.0,1.0,1.0,16.0,30.0,15.0,12.0,508712.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,600.0,0.0,44.0,129.0,1.0,1.0,8.0,6.39693021774292,64.0,0.06209460273385048,6.334835529327393,2.117465019226074
3764.0,1.0,1.0,18.0,33.0,18.0,15.0,376407.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1309.0,0.0,48.0,,1.0,1.0,9.0,7.177019119262695,81.0,0.6572809219360352,6.51973819732666,4.083115577697754
3765.0,1.0,1.0,18.0,32.0,,18.0,376407.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1058.0,0.0,49.0,125.0,1.0,1.0,8.0,6.964136123657227,64.0,0.4606036841869354,6.503532409667969,3.684865713119507
3766.0,1.0,1.0,15.0,32.0,13.0,11.0,377198.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,627.0,1.0,37.0,100.0,1.0,1.0,11.0,6.44094705581665,121.0,-0.09785822033882141,6.5388054847717285,1.874557375907898
3767.0,0.0,1.0,16.0,33.0,3.0,8.0,376407.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1050.0,0.0,40.0,112.0,1.0,1.0,11.0,6.956544876098633,121.0,0.417739599943161,6.5388054847717285,2.8745574951171875
3770.0,0.0,1.0,18.0,32.0,12.0,16.0,92010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,983.0,0.0,50.0,128.0,1.0,1.0,8.0,6.890608787536621,64.0,0.5557731986045837,6.334835529327393,4.117465019226074
3773.0,0.0,1.0,18.0,34.0,16.0,13.0,376407.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1282.0,0.0,47.0,84.0,1.0,1.0,10.0,7.156177043914795,100.0,0.6246812343597412,6.531495571136475,4.479679584503174
3774.0,0.0,1.0,12.0,26.0,12.0,12.0,389410.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,818.0,0.0,40.0,84.0,1.0,0.0,8.0,6.706861972808838,64.0,0.20332954823970795,6.503532409667969,-2.315134286880493
3775.0,0.0,1.0,17.0,24.0,16.0,16.0,378554.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,500.0,1.0,31.0,120.0,6.0,1.0,1.0,6.214608192443848,1.0,-0.050936270505189896,6.265544414520264,-0.15009889006614685
3777.0,0.0,1.0,12.0,32.0,12.0,8.0,418230.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,720.0,0.0,38.0,97.0,4.0,1.0,14.0,6.579250812530518,196.0,0.045205891132354736,6.5340447425842285,0.04907339811325073
3778.0,0.0,1.0,12.0,29.0,7.0,12.0,508712.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,538.0,0.0,34.0,102.0,4.0,1.0,11.0,6.287858009338379,121.0,-0.2509472668170929,6.5388054847717285,-1.125442624092102
