statefip,year,race,bmprison,wmprison,bmpop,wmpop,error,crack,alcohol,income,ur,poverty,black,perc1519,aidscapita,state,parole,probation,capacity_rated,capacity_operational,capacity_design,bmprate,wmprate
41.0,1999.0,2.0,1043.0,6917.0,32115.0,1531148.0,0.0,2.9578659534454346,2.2699999809265137,26480.0,5.474999904632568,12.600000381469727,2.090208053588867,7.207284927368164,2.5339274406433105,Oregon,17273.0,44777.0,,9550.0,,3247.70361328125,451.7525329589844
41.0,2000.0,1.0,1040.0,7496.0,29775.0,1457621.0,0.0,2.6260271072387695,2.2799999713897705,28097.0,5.150000095367432,10.899999618530273,2.1730313301086426,7.1357102394104,2.3315885066986084,Oregon,17579.0,46023.0,,10132.0,,3492.863037109375,514.2626342773438
42.0,1985.0,1.0,7731.0,5988.0,495381.0,5080066.0,0.0,0.653107225894928,2.2200000286102295,14447.0,8.058333396911621,10.5,9.516897201538086,7.6840972900390625,1.375951886177063,Pennsylvania,34785.0,75591.0,,,10690.0,1560.616943359375,117.87248229980469
42.0,1986.0,1.0,8263.0,6334.0,499991.0,5078045.0,0.0,1.4606850147247314,2.2300000190734863,15187.0,6.925000190734863,10.100000381469727,9.501461029052734,7.647648811340332,2.7579338550567627,Pennsylvania,39008.0,78985.0,,,11048.0,1652.6297607421875,124.73303985595703
42.0,1987.0,1.0,8817.0,6753.0,505886.0,5084473.0,0.0,1.9447319507598877,2.200000047683716,16052.0,5.6583333015441895,10.600000381469727,9.483409881591797,7.517728328704834,3.8603289127349854,Pennsylvania,38398.0,85084.0,,,12447.0,1742.8828125,132.81613159179688
42.0,1988.0,1.0,9785.0,7318.0,510478.0,5094920.0,0.0,3.8207271099090576,2.109999895095825,17193.0,5.016666412353516,10.300000190734863,9.468576431274414,7.346409320831299,4.988376140594482,Pennsylvania,46466.0,92296.0,,,12972.0,1916.8309326171875,143.63327026367188
42.0,1989.0,1.0,10975.0,8507.0,513433.0,5096927.0,0.0,3.3402140140533447,2.0999999046325684,18603.0,4.699999809265137,10.399999618530273,9.454363822937012,7.111046314239502,6.4216389656066895,Pennsylvania,47702.0,89491.0,,,13616.0,2137.572021484375,166.9044952392578
42.0,1990.0,2.0,11672.0,9534.0,516750.0,5106656.0,0.0,2.8913230895996094,2.1500000953674316,19687.0,5.425000190734863,11.0,9.369182586669922,6.8462114334106445,7.510522842407227,Pennsylvania,56657.0,97327.0,,,14338.0,2258.732421875,186.69752502441406
42.0,1991.0,2.0,12510.0,8042.0,521736.0,5123165.0,0.0,3.5124659538269043,2.049999952316284,20265.0,6.9083333015441895,11.0,9.494781494140625,6.499318599700928,8.354084014892578,Pennsylvania,66893.0,99425.0,,,15915.0,2397.764404296875,156.97328186035156
42.0,1992.0,1.0,13542.0,8200.0,528693.0,5134228.0,0.0,3.5916080474853516,1.9900000095367432,21235.0,7.683333396911621,11.899999618530273,9.657706260681152,6.357377529144287,9.701687812805176,Pennsylvania,71062.0,89944.0,,,16713.0,2561.410888671875,159.71241760253906
42.0,1993.0,1.0,14068.0,8442.0,534782.0,5147563.0,0.0,3.667781114578247,1.9600000381469727,21738.0,7.074999809265137,13.199999809265137,9.805602073669434,6.357223987579346,11.006851196289062,Pennsylvania,72100.0,88180.0,,,18844.0,2630.604736328125,163.99993896484375
42.0,1994.0,1.0,17828.0,9023.0,539629.0,5150202.0,0.0,3.8299849033355713,1.9299999475479126,22414.0,6.324999809265137,12.5,9.936206817626953,6.437750816345215,12.937642097473145,Pennsylvania,70355.0,99524.0,20455.0,20455.0,20455.0,3303.751220703125,175.19700622558594
42.0,1995.0,1.0,17563.0,10260.0,542610.0,5145830.0,0.0,3.8193869590759277,1.8600000143051147,23262.0,5.866666793823242,12.199999809265137,10.055431365966797,6.550693511962891,12.681987762451172,Pennsylvania,73234.0,106823.0,,20970.0,,3236.762939453125,199.38475036621094
42.0,1996.0,2.0,18772.0,10922.0,544545.0,5138017.0,0.0,3.1345291137695312,1.8600000143051147,24344.0,5.458333492279053,11.600000381469727,10.176294326782227,6.673298358917236,10.310574531555176,Pennsylvania,75013.0,110532.0,,21740.0,22170.0,3447.28173828125,212.57228088378906
42.0,1997.0,1.0,19108.0,11063.0,545679.0,5125397.0,0.0,3.412524938583374,1.840000033378601,25475.0,5.108333587646484,11.199999809265137,10.299452781677246,6.789888858795166,6.0354204177856445,Pennsylvania,78264.0,108230.0,,22875.0,23156.0,3501.6923828125,215.84669494628906
42.0,1998.0,2.0,19656.0,11656.0,547416.0,5118053.0,0.0,4.33322811126709,1.8600000143051147,26961.0,4.633333206176758,11.300000190734863,10.437475204467773,6.894002914428711,4.907856464385986,Pennsylvania,81001.0,121094.0,24247.0,30992.0,24247.0,3590.68798828125,227.74285888671875
42.0,1999.0,2.0,19623.0,11563.0,549258.0,5109995.0,0.0,4.3614277839660645,1.8700000047683716,27937.0,4.4083333015441895,9.300000190734863,10.576836585998535,6.920217514038086,4.101500511169434,Pennsylvania,85666.0,118770.0,25228.0,32384.0,25228.0,3572.637939453125,226.2820281982422
42.0,2000.0,2.0,19596.0,11820.0,577447.0,5066969.0,0.0,2.800565004348755,1.899999976158142,29695.0,4.191666603088379,8.600000381469727,10.693367958068848,6.898401737213135,3.402216911315918,Pennsylvania,82345.0,121176.0,25690.0,33180.0,25690.0,3393.55810546875,233.2755584716797
44.0,1985.0,2.0,362.0,903.0,18195.0,436621.0,0.0,2.2992169857025146,2.940000057220459,14615.0,4.5,9.0,4.080152988433838,7.9430084228515625,1.0317872762680054,Rhode Island,402.0,7536.0,1456.0,1407.0,1359.0,1989.5576171875,206.81552124023438
44.0,1986.0,2.0,384.0,924.0,18845.0,439717.0,0.0,3.1395421028137207,2.859999895095825,15526.0,4.016666412353516,9.100000381469727,4.0742902755737305,7.907142639160156,2.3530423641204834,Rhode Island,453.0,8174.0,1456.0,1440.0,1359.0,2037.67578125,210.13516235351562
44.0,1987.0,2.0,393.0,949.0,19641.0,444568.0,0.0,4.503913879394531,2.8499999046325684,16482.0,3.5999999046325684,8.100000381469727,4.065286159515381,7.777342319488525,4.445639133453369,Rhode Island,423.0,8181.0,1456.0,1489.0,1359.0,2000.91650390625,213.4656524658203
44.0,1988.0,2.0,619.0,1153.0,20341.0,446718.0,0.0,4.912391185760498,2.8499999046325684,18045.0,3.0166666507720947,9.800000190734863,4.059451580047607,7.60678243637085,4.6158881187438965,Rhode Island,442.0,9824.0,1546.0,1579.0,1449.0,3043.114990234375,258.10467529296875
44.0,1989.0,2.0,761.0,1501.0,21119.0,447547.0,0.0,5.6541008949279785,2.690000057220459,19546.0,3.991666793823242,6.699999809265137,4.053791046142578,7.374466419219971,5.6961894035339355,Rhode Island,393.0,12231.0,1756.0,1804.0,1674.0,3603.390380859375,335.3837585449219
44.0,1990.0,2.0,722.0,1488.0,21716.0,448777.0,0.0,3.2621939182281494,2.5399999618530273,20006.0,6.116666793823242,7.5,3.7860188484191895,7.012758731842041,8.250537872314453,Rhode Island,321.0,15366.0,2396.0,2444.0,2314.0,3324.737548828125,331.5677795410156
44.0,1991.0,2.0,843.0,1717.0,22005.0,448196.0,0.0,2.9045400619506836,2.4100000858306885,20049.0,8.133333206176758,10.399999618530273,3.9247567653656006,6.3341474533081055,9.498847007751465,Rhode Island,345.0,16138.0,3042.0,3042.0,2789.0,3830.947509765625,383.0913391113281
44.0,1992.0,1.0,844.0,1727.0,22229.0,446127.0,0.0,5.669565200805664,2.3299999237060547,20867.0,8.833333015441895,12.399999618530273,4.05693244934082,6.009198188781738,10.567055702209473,Rhode Island,483.0,15585.0,3292.0,3292.0,3292.0,3796.842041015625,387.1094970703125
44.0,1993.0,1.0,835.0,1766.0,22517.0,444389.0,0.0,2.8137190341949463,2.2699999809265137,21586.0,7.916666507720947,11.199999809265137,4.192966461181641,6.054898262023926,12.70795726776123,Rhode Island,536.0,16186.0,3070.0,3070.0,3070.0,3708.309326171875,397.3995666503906
44.0,1994.0,2.0,954.0,1786.0,22881.0,441639.0,0.0,3.5964109897613525,2.2699999809265137,22097.0,6.833333492279053,10.300000190734863,4.344432353973389,6.177113056182861,14.272215843200684,Rhode Island,525.0,18179.0,3438.0,3438.0,3438.0,4169.39794921875,404.4026794433594
44.0,1995.0,2.0,964.0,1739.0,23108.0,439129.0,0.0,4.563811779022217,2.1700000762939453,23225.0,6.175000190734863,10.600000381469727,4.501311302185059,6.356428146362305,12.782669067382812,Rhode Island,591.0,18850.0,3349.0,3349.0,3349.0,4171.71533203125,396.0111999511719
44.0,1996.0,1.0,1096.0,1901.0,23380.0,438073.0,0.0,3.6626551151275635,2.240000009536743,24106.0,5.333333492279053,11.0,4.6661810874938965,6.56728982925415,9.207625389099121,Rhode Island,573.0,20446.0,3441.0,3441.0,3441.0,4687.76708984375,433.9459533691406
44.0,1997.0,2.0,1119.0,2002.0,23865.0,437231.0,0.0,4.10019588470459,2.299999952316284,25341.0,5.2166666984558105,12.699999809265137,4.851710796356201,6.783517360687256,6.339280128479004,Rhode Island,526.0,19648.0,3774.0,3774.0,3774.0,4688.875,457.88153076171875
44.0,1998.0,2.0,930.0,1705.0,24479.0,436963.0,0.0,5.461050033569336,2.240000009536743,26670.0,4.5916666984558105,11.600000381469727,5.059482574462891,6.958798408508301,4.848931312561035,Rhode Island,432.0,21049.0,3858.0,3858.0,3858.0,3799.1748046875,390.1932067871094
44.0,1999.0,2.0,831.0,1469.0,25034.0,437402.0,0.0,3.4512441158294678,2.2799999713897705,27459.0,4.166666507720947,10.0,5.30096960067749,7.1028313636779785,3.364084243774414,Rhode Island,397.0,21753.0,3724.0,3724.0,3862.0,3319.485595703125,335.8466491699219
44.0,2000.0,2.0,879.0,1592.0,23623.0,426373.0,0.0,3.1153039932250977,2.309999942779541,29214.0,4.166666507720947,10.199999809265137,5.494348049163818,7.051217555999756,4.378042221069336,Rhode Island,331.0,20922.0,3717.0,3717.0,3878.0,3720.949951171875,373.3819885253906
45.0,1985.0,2.0,6032.0,3953.0,463285.0,1124615.0,0.0,0.28786489367485046,2.490000009536743,11666.0,6.574999809265137,15.199999809265137,30.59318733215332,8.645727157592773,0.8474512100219727,South Carolina,3261.0,17979.0,7976.0,7976.0,6927.0,1302.00634765625,351.4980773925781
45.0,1986.0,1.0,6489.0,4564.0,468383.0,1141671.0,0.0,0.47384288907051086,2.5,12235.0,6.175000190734863,17.299999237060547,30.54189109802246,8.617244720458984,1.4357587099075317,South Carolina,3066.0,21110.0,9212.0,9212.0,8163.0,1385.4046630859375,399.764892578125
45.0,1987.0,2.0,7242.0,4723.0,472457.0,1154785.0,0.0,0.6473811268806458,2.490000009536743,12968.0,5.241666793823242,15.600000381469727,30.485595703125,8.507661819458008,2.5140318870544434,South Carolina,3469.0,24959.0,10202.0,10202.0,9035.0,1532.837890625,408.993896484375
45.0,1988.0,1.0,8131.0,4918.0,475814.0,1163646.0,0.0,1.3394509553909302,2.509999990463257,13924.0,4.5916666984558105,15.5,30.438302993774414,8.361417770385742,3.926607608795166,South Carolina,3626.0,26260.0,11793.0,11793.0,9443.0,1708.861083984375,422.6371154785156
45.0,1989.0,1.0,9361.0,5386.0,482462.0,1178925.0,0.0,1.6242480278015137,2.4700000286102295,14864.0,4.641666889190674,17.0,30.395021438598633,8.141589164733887,5.265012264251709,South Carolina,3386.0,31623.0,14768.0,14768.0,11119.0,1940.2564697265625,456.85687255859375
45.0,1990.0,2.0,10598.0,5621.0,488291.0,1191152.0,0.0,1.398414969444275,2.609999895095825,15894.0,4.849999904632568,16.200000762939453,30.27400779724121,7.8861403465271,7.854550838470459,South Carolina,3543.0,32287.0,15438.0,15438.0,11958.0,2170.427001953125,471.8961181640625
45.0,1991.0,1.0,11410.0,5767.0,497133.0,1209964.0,0.0,0.33834269642829895,2.4100000858306885,16241.0,6.074999809265137,16.399999618530273,30.37215805053711,7.502120018005371,9.24265193939209,South Carolina,4154.0,32871.0,16138.0,16138.0,12335.0,2295.160400390625,476.6257629394531
45.0,1992.0,2.0,11857.0,5601.0,505003.0,1222149.0,0.0,0.4475454092025757,2.3299999237060547,16953.0,6.633333206176758,19.0,30.52597999572754,7.320387840270996,11.711206436157227,South Carolina,5325.0,35587.0,16216.0,16216.0,12527.0,2347.90673828125,458.2911071777344
45.0,1993.0,1.0,12151.0,5376.0,510738.0,1229395.0,0.0,0.5683615207672119,2.299999952316284,17531.0,7.208333492279053,18.700000762939453,30.708871841430664,7.273250579833984,13.485057830810547,South Carolina,5790.0,38658.0,16221.0,16221.0,12527.0,2379.106201171875,437.28826904296875
45.0,1994.0,2.0,12502.0,5398.0,515246.0,1237734.0,0.0,0.6847447752952576,2.2899999618530273,18365.0,6.041666507720947,13.800000190734863,30.81674575805664,7.29557466506958,16.084646224975586,South Carolina,6077.0,40005.0,16310.0,16310.0,12673.0,2426.413818359375,436.11956787109375
45.0,1995.0,2.0,12931.0,5537.0,519577.0,1246045.0,0.0,1.591271996498108,2.2300000190734863,19124.0,5.150000095367432,19.899999618530273,30.920318603515625,7.363290786743164,15.685931205749512,South Carolina,5545.0,39821.0,17586.0,18864.0,15333.0,2488.75537109375,444.365966796875
45.0,1996.0,2.0,13464.0,5681.0,523822.0,1259051.0,0.0,1.9365999698638916,2.309999942779541,20058.0,5.633333206176758,13.0,30.943937301635742,7.453269004821777,14.619882583618164,South Carolina,5036.0,42417.0,18614.0,18614.0,15189.0,2570.3388671875,451.2128601074219
45.0,1997.0,2.0,13893.0,5858.0,529223.0,1276143.0,0.0,1.6513919830322266,2.299999952316284,20987.0,4.441666603088379,13.100000381469727,30.937225341796875,7.4849677085876465,8.912618637084961,South Carolina,4813.0,43095.0,,22474.0,21731.0,2625.16943359375,459.0394592285156
45.0,1998.0,2.0,14429.0,6158.0,534260.0,1293785.0,0.0,1.9428379535675049,2.3499999046325684,22161.0,3.616666793823242,13.699999809265137,30.868146896362305,7.491921424865723,7.654554843902588,South Carolina,4404.0,46482.0,,22595.0,21265.0,2700.744873046875,475.9678039550781
45.0,1999.0,2.0,14269.0,6163.0,539571.0,1314269.0,0.0,1.857854962348938,2.380000114440918,23075.0,4.074999809265137,11.699999809265137,30.8193302154541,7.428040981292725,6.516244411468506,South Carolina,4612.0,48585.0,,23565.0,22177.0,2644.50830078125,468.92987060546875
45.0,2000.0,2.0,14467.0,,554842.0,1324199.0,1.0,1.1412030458450317,2.369999885559082,24424.0,3.5916666984558105,11.100000381469727,30.803386688232422,7.262772560119629,5.243896961212158,South Carolina,4378.0,44632.0,,23512.0,22229.0,2607.408935546875,
46.0,1985.0,1.0,21.0,760.0,1786.0,317379.0,0.0,0.12620329856872559,2.3399999141693115,12029.0,4.833333492279053,17.299999237060547,0.5085921883583069,8.230974197387695,0.0,South Dakota,415.0,2249.0,1189.0,1090.0,1189.0,1175.8118896484375,239.46133422851562
46.0,1986.0,2.0,28.0,823.0,1822.0,315533.0,0.0,-0.5246530175209045,2.2300000190734863,12578.0,4.6583333015441895,17.0,0.5055171847343445,8.160268783569336,0.0,South Dakota,408.0,2354.0,1189.0,1090.0,1189.0,1536.7728271484375,260.8284912109375
46.0,1987.0,2.0,24.0,810.0,1878.0,315308.0,0.0,-0.30678701400756836,2.2200000286102295,13251.0,4.391666889190674,15.199999809265137,0.5015708208084106,7.993547439575195,0.0,South Dakota,492.0,2594.0,1189.0,1090.0,1189.0,1277.955322265625,256.89166259765625
46.0,1988.0,1.0,28.0,710.0,1931.0,315904.0,0.0,-0.0895112007856369,2.130000114440918,13717.0,4.175000190734863,14.199999809265137,0.4978824257850647,7.781418323516846,0.5728476047515869,South Dakota,617.0,2585.0,1170.0,1090.0,1189.0,1450.02587890625,224.75181579589844
46.0,1989.0,1.0,32.0,847.0,1965.0,314800.0,0.0,-0.2839655876159668,2.0899999141693115,14737.0,3.991666793823242,13.199999809265137,0.4945143759250641,7.4983601570129395,0.0,South Dakota,510.0,2757.0,560.0,695.0,560.0,1628.498779296875,269.0597229003906
46.0,1990.0,1.0,39.0,921.0,1999.0,314354.0,0.0,-0.03509720042347908,2.3399999141693115,16172.0,3.758333444595337,13.300000190734863,0.47093233466148376,7.267526626586914,0.0,South Dakota,620.0,3160.0,1189.0,1130.0,1189.0,1950.9754638671875,292.9818115234375
46.0,1991.0,1.0,31.0,943.0,2246.0,319079.0,0.0,-0.4229961931705475,2.2699999809265137,16774.0,3.6083333492279053,14.0,0.4792899191379547,7.22839879989624,0.9947859048843384,South Dakota,851.0,2700.0,1189.0,1130.0,1189.0,1380.2315673828125,295.5380859375
46.0,1992.0,1.0,41.0,1029.0,2497.0,321735.0,0.0,-0.06598400324583054,2.259999990463257,17799.0,3.549999952316284,15.100000381469727,0.5226739645004272,7.364748477935791,0.8417496681213379,South Dakota,673.0,3367.0,1189.0,1130.0,1189.0,1641.9703369140625,319.82843017578125
46.0,1993.0,2.0,47.0,1092.0,2535.0,325167.0,0.0,0.08204279839992523,2.200000047683716,18289.0,3.5916666984558105,14.199999809265137,0.5142423510551453,7.540444850921631,1.1077892780303955,South Dakota,674.0,3637.0,1477.0,1418.0,1477.0,1854.0433349609375,335.8274230957031
46.0,1994.0,2.0,57.0,1187.0,2645.0,327893.0,0.0,-0.16139960289001465,2.240000009536743,19392.0,3.366666793823242,14.5,0.536214292049408,7.7606425285339355,1.5052204132080078,South Dakota,662.0,3874.0,1477.0,1418.0,1477.0,2155.009521484375,362.0083312988281
46.0,1995.0,2.0,63.0,1275.0,2535.0,330038.0,0.0,-0.17888440191745758,2.200000047683716,19501.0,3.25,14.5,0.4975804090499878,7.998915672302246,2.3037571907043457,South Dakota,688.0,3745.0,,1565.0,,2485.20703125,386.31915283203125
46.0,1996.0,1.0,80.0,1457.0,2851.0,329919.0,0.0,-0.47505080699920654,2.180000066757202,21488.0,3.4083333015441895,11.800000190734863,0.5865554809570312,8.195895195007324,1.0778577327728271,South Dakota,725.0,3548.0,,1832.0,,2806.032958984375,441.62353515625
46.0,1997.0,1.0,93.0,1599.0,2916.0,329441.0,0.0,0.18183180689811707,2.180000066757202,21949.0,3.049999952316284,16.5,0.6026650667190552,8.332448959350586,0.5374733209609985,South Dakota,823.0,3730.0,,,2329.0,3189.30029296875,485.3676452636719
46.0,1998.0,2.0,92.0,1688.0,3039.0,329053.0,0.0,1.2161309719085693,2.240000009536743,23488.0,2.9666666984558105,10.800000190734863,0.6560872197151184,8.418514251708984,0.0,South Dakota,1125.0,3441.0,,2470.0,,3027.3115234375,512.9872436523438
46.0,1999.0,1.0,84.0,1761.0,3007.0,325872.0,0.0,9.090000094147399e-05,2.2699999809265137,24475.0,2.816666603088379,7.699999809265137,0.6858677864074707,8.372600555419922,0.7995607852935791,South Dakota,1322.0,3790.0,,2545.0,,2793.48193359375,540.396240234375
46.0,2000.0,2.0,105.0,1804.0,3036.0,331402.0,0.0,0.3114100992679596,2.2699999809265137,25720.0,2.683333396911621,10.699999809265137,0.9003387689590454,8.247462272644043,0.0,South Dakota,1481.0,4214.0,,2619.0,,3458.498046875,544.35400390625
47.0,1985.0,2.0,3045.0,3716.0,344461.0,1912368.0,0.0,0.36386731266975403,1.940000057220459,12297.0,8.233333587646484,18.100000381469727,16.349576950073242,8.091445922851562,0.5724675059318542,Tennessee,7899.0,26205.0,7664.0,7664.0,,883.98974609375,194.31407165527344
47.0,1986.0,1.0,3000.0,4030.0,346703.0,1919211.0,0.0,0.7018803954124451,1.9600000381469727,13035.0,7.866666793823242,18.299999237060547,16.322097778320312,8.09388542175293,1.3714981079101562,Tennessee,8600.0,26291.0,7801.0,,,865.2939453125,209.98211669921875
47.0,1987.0,1.0,3019.0,4052.0,350797.0,1935158.0,0.0,0.9062950015068054,1.940000057220459,13885.0,6.775000095367432,16.899999618530273,16.28407859802246,8.006631851196289,1.8187055587768555,Tennessee,9263.0,26403.0,,7744.0,,860.6116943359375,209.38858032226562
47.0,1988.0,1.0,2972.0,4134.0,355686.0,1948385.0,0.0,1.2890419960021973,1.9500000476837158,14856.0,5.849999904632568,18.0,16.251466751098633,7.879382133483887,2.467257022857666,Tennessee,9529.0,28282.0,,7754.0,,835.5684204101562,212.17572021484375
47.0,1989.0,1.0,4364.0,5365.0,359304.0,1958730.0,0.0,1.4729290008544922,1.899999976158142,15833.0,5.224999904632568,18.399999618530273,16.220672607421875,7.684112071990967,3.131134271621704,Tennessee,10511.0,30906.0,,8387.0,,1214.5704345703125,273.9019775390625
47.0,1990.0,1.0,4428.0,5219.0,363014.0,1971591.0,0.0,0.6886386871337891,1.9600000381469727,16692.0,5.483333110809326,16.899999618530273,16.159271240234375,7.455707550048828,4.3722615242004395,Tennessee,11327.0,32719.0,,8803.0,,1219.7877197265625,264.7100830078125
47.0,1991.0,2.0,5287.0,5618.0,368834.0,1991201.0,0.0,0.7189996242523193,1.8700000047683716,17298.0,6.566666603088379,15.5,16.260234832763672,7.115872383117676,5.476597785949707,Tennessee,9931.0,33966.0,9409.0,9349.0,9642.0,1433.4361572265625,282.1412658691406
47.0,1992.0,2.0,5586.0,5685.0,376914.0,2015014.0,0.0,0.7225263714790344,1.899999976158142,18577.0,6.558333396911621,17.0,16.39607810974121,6.964791297912598,6.0201096534729,Tennessee,11819.0,38614.0,11119.0,10837.0,11463.0,1482.03564453125,282.1320495605469
47.0,1993.0,2.0,5965.0,6308.0,385389.0,2039714.0,0.0,1.0990389585494995,1.8700000047683716,19284.0,5.974999904632568,19.600000381469727,16.556377410888672,6.936704158782959,8.525407791137695,Tennessee,11279.0,35293.0,11967.0,11720.0,,1547.7867431640625,309.259033203125
47.0,1994.0,1.0,6918.0,6845.0,392952.0,2068044.0,0.0,1.213690996170044,1.8600000143051147,20233.0,5.099999904632568,14.600000381469727,16.655412673950195,6.964528560638428,9.175297737121582,Tennessee,9353.0,34896.0,12919.0,12654.0,,1760.5203857421875,330.98907470703125
47.0,1995.0,2.0,7537.0,6967.0,399247.0,2098806.0,0.0,1.3645540475845337,1.840000033378601,21174.0,5.291666507720947,15.5,16.706266403198242,7.0246195793151855,10.324884414672852,Tennessee,8851.0,36485.0,13605.0,13328.0,,1887.8038330078125,331.9506530761719
47.0,1996.0,1.0,7711.0,7158.0,406210.0,2125824.0,0.0,1.7330540418624878,1.840000033378601,21854.0,5.3416666984558105,15.899999618530273,16.794912338256836,7.093267917633057,7.458494186401367,Tennessee,8934.0,37002.0,,13811.0,14095.0,1898.2791748046875,336.71649169921875
47.0,1997.0,1.0,8121.0,7639.0,412131.0,2148962.0,0.0,1.67917799949646,1.8200000524520874,22676.0,5.333333492279053,14.300000190734863,16.861095428466797,7.106991291046143,4.455166816711426,Tennessee,8693.0,35836.0,16150.0,15808.0,,1970.489990234375,355.47393798828125
47.0,1998.0,1.0,8662.0,8068.0,418739.0,2170718.0,0.0,1.9948960542678833,1.840000033378601,23989.0,4.508333206176758,13.399999618530273,16.9818115234375,7.095508098602295,3.51882266998291,Tennessee,7605.0,38924.0,16130.0,15778.0,,2068.591552734375,371.67425537109375
47.0,1999.0,2.0,11440.0,9500.0,424867.0,2189928.0,0.0,1.918882966041565,1.8600000143051147,24898.0,4.108333110809326,11.899999618530273,17.095998764038086,7.0166096687316895,3.6355857849121094,Tennessee,7328.0,39596.0,17522.0,17127.0,,2692.607421875,433.8042297363281
47.0,2000.0,2.0,11108.0,9464.0,438583.0,2229001.0,0.0,1.383347988128662,1.8600000143051147,26097.0,4.016666412353516,13.5,17.204416275024414,6.901543617248535,4.3834686279296875,Tennessee,8093.0,40682.0,17958.0,17555.0,,2532.701904296875,424.5848388671875
48.0,1985.0,1.0,14828.0,,941177.0,6921532.0,1.0,0.43006959557533264,2.700000047683716,14272.0,6.833333492279053,15.899999618530273,15.891890525817871,8.198318481445312,2.5803496837615967,Texas,47471.0,269909.0,40134.0,38127.0,40134.0,1575.47412109375,
48.0,1986.0,1.0,15207.0,13423.0,955019.0,7040232.0,0.0,0.6744716167449951,2.630000114440918,14215.0,8.916666984558105,17.299999237060547,15.874682426452637,8.217520713806152,5.03521203994751,Texas,57509.0,290074.0,40392.0,38373.0,40392.0,1592.3243408203125,190.6613311767578
48.0,1987.0,2.0,15780.0,13108.0,957726.0,7058542.0,0.0,0.7556676268577576,2.509999990463257,14479.0,8.5,17.600000381469727,15.847251892089844,8.151902198791504,7.458986282348633,Texas,67308.0,289690.0,40506.0,38481.0,40506.0,1647.65283203125,185.70407104492188
48.0,1988.0,2.0,16956.0,13192.0,960928.0,7067399.0,0.0,1.0560330152511597,2.4700000286102295,15325.0,7.400000095367432,18.0,15.826238632202148,8.045562744140625,9.046394348144531,Texas,77827.0,288906.0,41319.0,39244.0,41319.0,1764.5443115234375,186.65989685058594
48.0,1989.0,1.0,19366.0,13383.0,970955.0,7114535.0,0.0,1.1899269819259644,2.4600000381469727,16312.0,6.724999904632568,17.100000381469727,15.8067626953125,7.8735246658325195,11.370119094848633,Texas,91294.0,291156.0,43117.0,40961.0,43117.0,1994.5311279296875,188.1078643798828
48.0,1990.0,1.0,22634.0,14253.0,990859.0,7201534.0,0.0,0.8231856226921082,2.4700000286102295,17421.0,6.425000190734863,15.899999618530273,16.154590606689453,7.703000545501709,13.589922904968262,Texas,109726.0,308357.0,49325.0,46859.0,49325.0,2284.280517578125,197.91616821289062
48.0,1991.0,1.0,23249.0,14168.0,1010386.0,7315346.0,0.0,1.431583046913147,2.4000000953674316,17929.0,6.991666793823242,17.5,16.299846649169922,7.468672752380371,14.83503532409668,Texas,118092.0,320295.0,47770.0,50698.0,62212.0,2301.001708984375,193.675048828125
48.0,1992.0,1.0,27568.0,16594.0,1031224.0,7436647.0,0.0,1.374526023864746,2.450000047683716,18916.0,7.616666793823242,18.299999237060547,16.45954704284668,7.378453254699707,16.46420669555664,Texas,121141.0,360702.0,57455.0,54459.0,,2673.328125,223.13819885253906
48.0,1993.0,2.0,29260.0,17184.0,1056183.0,7570877.0,0.0,1.20939302444458,2.3299999237060547,19503.0,7.183333396911621,17.399999618530273,16.65126609802246,7.359809398651123,17.476421356201172,Texas,116637.0,378531.0,72854.0,72854.0,,2770.353271484375,226.9750213623047
48.0,1994.0,1.0,40451.0,26201.0,1079140.0,7704920.0,0.0,1.3521820306777954,2.309999942779541,20189.0,6.566666603088379,19.100000381469727,16.823932647705078,7.412590980529785,18.713577270507812,Texas,108563.0,396276.0,98844.0,98844.0,100744.0,3748.44775390625,340.0554504394531
48.0,1995.0,2.0,55602.0,32594.0,1109894.0,7834090.0,0.0,1.1636329889297485,2.2300000190734863,21003.0,6.125,17.399999618530273,17.046606063842773,7.514666557312012,17.722684860229492,Texas,103089.0,421213.0,132707.0,132707.0,136891.0,5009.66748046875,416.0534362792969
48.0,1996.0,2.0,55810.0,33676.0,1134227.0,7962099.0,0.0,1.277601957321167,2.259999990463257,22120.0,5.758333206176758,16.600000381469727,17.220767974853516,7.650407791137695,13.484766960144043,Texas,112594.0,429329.0,136195.0,136195.0,138849.0,4920.53173828125,422.95379638671875
48.0,1997.0,1.0,58393.0,35504.0,1156399.0,8100595.0,0.0,1.3910549879074097,2.2200000286102295,23616.0,5.349999904632568,16.700000762939453,17.384231567382812,7.7624287605285645,7.9380693435668945,Texas,109437.0,438232.0,143928.0,143928.0,146779.0,5049.5546875,438.2887878417969
48.0,1998.0,1.0,59709.0,37973.0,1178049.0,8248870.0,0.0,1.5643399953842163,2.25,25186.0,4.916666507720947,15.100000381469727,17.54047393798828,7.870268821716309,6.181312084197998,Texas,109820.0,443688.0,148756.0,148756.0,151430.0,5068.46484375,460.3418273925781
48.0,1999.0,1.0,60785.0,41668.0,1195661.0,8361657.0,1.0,1.5898239612579346,2.2300000190734863,26250.0,4.7166666984558105,15.199999809265137,17.716562271118164,7.878269672393799,5.67656135559082,Texas,109310.0,446685.0,155924.0,152805.0,155924.0,5083.798828125,498.3222961425781
